HTS,year,MFN_adval,MFN_specific,COL2_adval,COL2_specific,MFN_text,COL2_text,special_rate
9025.90.00,1992,,,,,The rate ap- plicable to the article of which it is a part or accessory ,The rate applicable to the article of which it is a part or acces- sory,True
9025.90.00,1993,,,,,The rate ap- plicable to the article of which it is a part or accessory ,The rate applicable to the article of which it is a part or acces- sory,True
9025.90.00,1994,,,,,The rate ap- plicable to the article of which it is a part or accessory ,The rate applicable to the article of which it is a part or acces- sory,True
9025.90.00,1995,,,,,The rate ap- plicable to the article of which it is a part or accessory  ,The rate applicable to the article of which it is a part or acces- sory ,True
9025.90.00,1996,,,,,The rate ap- plicable to the article of which it is a part or accessory  ,The rate applicable to the article of which it is a part or acces- sory ,True
9026.10.20,1989,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.10.20,1991,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9026.10.20,1992,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9026.10.20,1993,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9026.10.20,1994,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9026.10.20,1995,4.3,0.0,40.0,0.0,4.3%    ,40%    ,False
9026.10.20,1996,3.6000000000000005,0.0,40.0,0.0,3.6%    ,40%    ,False
9026.10.40,1989,7.6,0.49,65.0,4.5,49¢ each + 7.6% ,$4.50 each + 65% ,False
9026.10.40,1991,7.6,0.49,65.0,4.5,49¢ each + 7.6% ,$4.50 each + 65% ,False
9026.10.40,1992,7.6,0.49,65.0,4.5,49¢ each + 7.6% ,$4.50 each + 65% ,False
9026.10.40,1993,7.6,0.49,65.0,4.5,49¢ each + 7.6%,$4.50 each + 65%,False
9026.10.40,1994,7.6,0.49,65.0,4.5,49¢ each + 7.6%,$4.50 each + 65%,False
9026.10.40,1995,6.6000000000000005,0.42700000000000005,65.0,4.5,42.7¢ each + 6.6%,$4.50 each + 65%,False
9026.10.40,1996,5.6,0.364,65.0,4.5,36.4¢ each + 5.6%,$4.50 each + 65%,False
9026.10.60,1989,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.10.60,1991,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.10.60,1992,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.10.60,1993,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.10.60,1994,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.10.60,1995,4.1,0.0,35.0,0.0,4.1%  ,35%  ,False
9026.10.60,1996,3.5000000000000004,0.0,35.0,0.0,3.5%  ,35%  ,False
9026.20.40,1989,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9026.20.40,1991,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9026.20.40,1992,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9026.20.40,1993,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9026.20.40,1994,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9026.20.40,1995,4.3,0.0,40.0,0.0,4.3% ,40% ,False
9026.20.40,1996,3.6000000000000005,0.0,40.0,0.0,3.6% ,40% ,False
9026.20.80,1989,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.20.80,1991,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.20.80,1992,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.20.80,1993,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.20.80,1994,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.20.80,1995,4.1,0.0,35.0,0.0,4.1%  ,35%  ,False
9026.20.80,1996,3.5000000000000004,0.0,35.0,0.0,3.5%  ,35%  ,False
9026.80.20,1989,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.80.20,1991,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.80.20,1992,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.80.20,1993,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.80.20,1994,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.80.20,1995,4.3,0.0,40.0,0.0,4.3%  ,40%  ,False
9026.80.20,1996,3.6000000000000005,0.0,40.0,0.0,3.6%  ,40%  ,False
9026.80.40,1989,7.6,0.49,65.0,4.5, 49¢ each + 7.6% , $4.50 each + 65% ,False
9026.80.40,1991,7.6,0.49,65.0,4.5, 49¢ each + 7.6% , $4.50 each + 65% ,False
9026.80.40,1992,7.6,0.49,65.0,4.5, 49¢ each + 7.6% , $4.50 each + 65% ,False
9026.80.40,1993,7.6,0.49,65.0,4.5, 49¢ each + 7.6%, $4.50 each + 65%,False
9026.80.40,1994,7.6,0.49,65.0,4.5, 49¢ each + 7.6%, $4.50 each + 65%,False
9026.80.40,1995,6.6000000000000005,0.425,65.0,4.5, 42.5¢ each + 6.6%, $4.50 each + 65%,False
9026.80.40,1996,5.6,0.361,65.0,4.5, 36.1¢ each + 5.6%, $4.50 each + 65%,False
9026.80.60,1989,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.80.60,1991,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.80.60,1992,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.80.60,1993,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.80.60,1994,4.7,0.0,35.0,0.0,4.7%  ,35%  ,False
9026.80.60,1995,4.1,0.0,35.0,0.0,4.1%  ,35%  ,False
9026.80.60,1996,3.5000000000000004,0.0,35.0,0.0,3.5%  ,35%  ,False
9026.90.20,1989,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.90.20,1991,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.90.20,1992,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.90.20,1993,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.90.20,1994,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9026.90.20,1995,4.3,0.0,40.0,0.0,4.3%  ,40%  ,False
9026.90.20,1996,3.6000000000000005,0.0,40.0,0.0,3.6%  ,40%  ,False
9026.90.40,1989,9.0,0.0,65.0,0.0,  9% ,  65% ,False
9026.90.40,1991,9.0,0.0,65.0,0.0,  9% ,  65% ,False
9026.90.40,1992,9.0,0.0,65.0,0.0,  9%,  65%,False
9026.90.40,1993,9.0,0.0,65.0,0.0,  9% ,  65% ,False
9026.90.40,1994,9.0,0.0,65.0,0.0,  9% ,  65% ,False
9026.90.40,1995,7.8,0.0,65.0,0.0,  7.8% ,  65% ,False
9026.90.40,1996,6.7,0.0,65.0,0.0,  6.7% ,  65% ,False
9026.90.60,1989,4.7,0.0,35.0,0.0,4.7% ,35% ,False
9026.90.60,1991,4.7,0.0,35.0,0.0,4.7% ,35% ,False
9026.90.60,1992,4.7,0.0,35.0,0.0,4.7% ,35% ,False
9026.90.60,1993,4.7,0.0,35.0,0.0,4.7% ,35% ,False
9026.90.60,1994,4.7,0.0,35.0,0.0,4.7% ,35% ,False
9026.90.60,1995,4.1,0.0,35.0,0.0,4.1% ,35% ,False
9026.90.60,1996,3.5000000000000004,0.0,35.0,0.0,3.5% ,35% ,False
9027.10.20,1989,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9027.10.20,1991,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9027.10.20,1992,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9027.10.20,1993,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9027.10.20,1994,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9027.10.20,1995,4.3,0.0,40.0,0.0,4.3%  ,40%  ,False
9027.10.20,1996,3.6000000000000005,0.0,40.0,0.0,3.6%  ,40%  ,False
9027.10.40,1989,10.0,0.0,50.0,0.0,10% ,50% ,False
9027.10.40,1991,10.0,0.0,50.0,0.0,10% ,50% ,False
9027.10.40,1992,10.0,0.0,50.0,0.0,10% ,50% ,False
9027.10.40,1993,10.0,0.0,50.0,0.0,10% ,50% ,False
9027.10.40,1994,10.0,0.0,50.0,0.0,10% ,50% ,False
9027.10.40,1995,8.7,0.0,50.0,0.0,8.7% ,50% ,False
9027.10.40,1996,7.400000000000001,0.0,50.0,0.0,7.4% ,50% ,False
9027.10.60,1989,6.2,0.0,40.0,0.0,6.2%   ,40%   ,False
9027.10.60,1991,6.2,0.0,40.0,0.0,6.2%   ,40%   ,False
9027.10.60,1992,6.2,0.0,40.0,0.0,6.2%    ,40%    ,False
9027.10.60,1993,6.2,0.0,40.0,0.0,6.2%    ,40%    ,False
9027.10.60,1994,6.2,0.0,40.0,0.0,6.2%    ,40%    ,False
9027.10.60,1995,5.4,0.0,40.0,0.0,5.4%    ,40%    ,False
9027.10.60,1996,4.6,0.0,40.0,0.0,4.6%    ,40%    ,False
9027.20.40,1989,4.9,0.0,40.0,0.0,4.9%     ,40%     ,False
9027.20.40,1991,4.9,0.0,40.0,0.0,4.9%     ,40%     ,False
9027.20.42,1992,3.9,0.0,40.0,0.0,  3.9%,  40%,False
9027.20.42,1993,3.9,0.0,40.0,0.0,  3.9%,  40%,False
9027.20.42,1994,3.9,0.0,40.0,0.0,  3.9%,  40%,False
9027.20.42,1995,3.5000000000000004,0.0,40.0,0.0,  3.5% ,  40% ,False
9027.20.42,1996,3.0,0.0,40.0,0.0,  3% ,  40% ,False
9027.20.44,1992,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9027.20.44,1993,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9027.20.44,1994,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9027.20.44,1995,4.3,0.0,40.0,0.0,4.3%     ,40%     ,False
9027.20.44,1996,3.6000000000000005,0.0,40.0,0.0,3.6%     ,40%     ,False
9027.20.80,1989,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.20.80,1991,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.20.80,1992,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.20.80,1993,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.20.80,1994,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.20.80,1995,5.4,0.0,40.0,0.0,5.4%       ,40%       ,False
9027.20.80,1996,4.6,0.0,40.0,0.0,4.6%       ,40%       ,False
9027.30.40,1989,4.9,0.0,40.0,0.0,4.9%   ,40%   ,False
9027.30.40,1991,4.9,0.0,40.0,0.0,4.9%   ,40%   ,False
9027.30.40,1992,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9027.30.40,1993,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9027.30.40,1994,4.9,0.0,40.0,0.0,4.9%  ,40%  ,False
9027.30.40,1995,4.3,0.0,40.0,0.0,4.3%   ,40%   ,False
9027.30.40,1996,3.6000000000000005,0.0,40.0,0.0,3.6%   ,40%   ,False
9027.30.80,1989,10.0,0.0,50.0,0.0,10%   ,50%   ,False
9027.30.80,1991,10.0,0.0,50.0,0.0,10%   ,50%   ,False
9027.30.80,1992,10.0,0.0,50.0,0.0,10%  ,50%  ,False
9027.30.80,1993,10.0,0.0,50.0,0.0,10%  ,50%  ,False
9027.30.80,1994,10.0,0.0,50.0,0.0,10%  ,50%  ,False
9027.30.80,1995,8.7,0.0,50.0,0.0,8.7%   ,50%   ,False
9027.30.80,1996,7.400000000000001,0.0,50.0,0.0,7.4%   ,50%   ,False
9027.40.00,1989,3.4000000000000004,0.0,27.500000000000004,0.0,3.4%    ,27.5%    ,False
9027.40.00,1991,3.4000000000000004,0.0,27.500000000000004,0.0,3.4%    ,27.5%    ,False
9027.40.00,1992,3.4000000000000004,0.0,27.500000000000004,0.0,3.4%    ,27.5%    ,False
9027.40.00,1993,3.4000000000000004,0.0,27.500000000000004,0.0,3.4%    ,27.5%    ,False
9027.40.00,1994,3.4000000000000004,0.0,27.500000000000004,0.0,3.4%    ,27.5%    ,False
9027.40.00,1995,3.0,0.0,27.500000000000004,0.0,3% ,27.5% ,False
9027.40.00,1996,2.5,0.0,27.500000000000004,0.0,2.5% ,27.5% ,False
9027.50.40,1989,4.9,0.0,40.0,0.0,4.9%        ,40%        ,False
9027.50.40,1991,4.9,0.0,40.0,0.0,4.9%       ,40%       ,False
9027.50.40,1992,4.9,0.0,40.0,0.0,4.9%      ,40%      ,False
9027.50.40,1993,4.9,0.0,40.0,0.0,4.9%      ,40%      ,False
9027.50.40,1994,4.9,0.0,40.0,0.0,4.9%      ,40%      ,False
9027.50.40,1995,4.3,0.0,40.0,0.0,4.3%       ,40%       ,False
9027.50.40,1996,3.6000000000000005,0.0,40.0,0.0,3.6%       ,40%       ,False
9027.50.80,1989,10.0,0.0,50.0,0.0,10%      ,50%      ,False
9027.50.80,1991,10.0,0.0,50.0,0.0,10%      ,50%      ,False
9027.50.80,1992,10.0,0.0,50.0,0.0,10%      ,50%      ,False
9027.50.80,1993,10.0,0.0,50.0,0.0,10%      ,50%      ,False
9027.50.80,1994,10.0,0.0,50.0,0.0,10%      ,50%      ,False
9027.50.80,1995,8.7,0.0,50.0,0.0,8.7%       ,50%       ,False
9027.50.80,1996,7.400000000000001,0.0,50.0,0.0,7.4%       ,50%       ,False
9027.80.25,1995,4.3,0.0,40.0,0.0,4.3%  ,40%  ,False
9027.80.25,1996,3.6000000000000005,0.0,40.0,0.0,3.6%  ,40%  ,False
9027.80.40,1989,4.9,0.0,40.0,0.0,4.9%          ,40%          ,False
9027.80.40,1991,4.9,0.0,40.0,0.0,4.9%          ,40%          ,False
9027.80.40,1992,4.9,0.0,40.0,0.0,4.9%          ,40%          ,False
9027.80.40,1993,4.9,0.0,40.0,0.0,4.9%          ,40%          ,False
9027.80.40,1994,4.9,0.0,40.0,0.0,4.9%          ,40%          ,False
9027.80.45,1995,4.3,0.0,40.0,0.0,4.3%          ,40%          ,False
9027.80.45,1996,3.6000000000000005,0.0,40.0,0.0,3.6%          ,40%          ,False
9027.80.80,1989,6.2,0.0,40.0,0.0,6.2%           ,40%           ,False
9027.80.80,1991,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.80.80,1992,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.80.80,1993,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.80.80,1994,6.2,0.0,40.0,0.0,6.2%       ,40%       ,False
9027.80.80,1995,5.4,0.0,40.0,0.0,5.4%        ,40%        ,False
9027.80.80,1996,4.6,0.0,40.0,0.0,4.6%        ,40%        ,False
9027.90.20,1989,6.2,0.0,40.0,0.0,6.2%  ,40%  ,False
9027.90.20,1991,6.2,0.0,40.0,0.0,6.2%  ,40%  ,False
9027.90.20,1992,6.2,0.0,40.0,0.0,6.2%   ,40%   ,False
9027.90.20,1993,6.2,0.0,40.0,0.0,6.2%   ,40%   ,False
9027.90.20,1994,6.2,0.0,40.0,0.0,6.2%   ,40%   ,False
9027.90.20,1995,5.4,0.0,40.0,0.0,5.4%    ,40%    ,False
9027.90.20,1996,4.6,0.0,40.0,0.0,4.6%    ,40%    ,False
9027.90.40,1989,4.9,0.0,40.0,0.0, 4.9%  , 40%  ,False
9027.90.40,1991,4.9,0.0,40.0,0.0, 4.9%             , 40%             ,False
9027.90.42,1992,3.9,0.0,40.0,0.0,   3.9%,   40%,False
9027.90.42,1993,3.9,0.0,40.0,0.0,   3.9%,   40%,False
9027.90.42,1994,3.9,0.0,40.0,0.0,   3.9%,   40%,False
9027.90.42,1995,3.5000000000000004,0.0,40.0,0.0,   3.5%  ,   40%  ,False
9027.90.42,1996,3.0,0.0,40.0,0.0,   3%  ,   40%  ,False
9027.90.44,1992,4.9,0.0,40.0,0.0,4.9%            ,40%            ,False
9027.90.44,1993,4.9,0.0,40.0,0.0,4.9%            ,40%            ,False
9027.90.44,1994,4.9,0.0,40.0,0.0,4.9%            ,40%            ,False
9027.90.45,1995,4.3,0.0,40.0,0.0,   4.3% ,   40% ,False
9027.90.45,1996,3.6000000000000005,0.0,40.0,0.0,   3.6% ,   40% ,False
9027.90.55,1995,4.3,0.0,40.0,0.0,4.3%             ,40%             ,False
9027.90.55,1996,3.6000000000000005,0.0,40.0,0.0,3.6%             ,40%             ,False
9027.90.60,1989,10.0,0.0,50.0,0.0, 10% , 50% ,False
9027.90.60,1991,10.0,0.0,50.0,0.0, 10% , 50% ,False
9027.90.60,1992,10.0,0.0,50.0,0.0, 10% , 50% ,False
9027.90.60,1993,10.0,0.0,50.0,0.0, 10% , 50% ,False
9027.90.60,1994,10.0,0.0,50.0,0.0, 10% , 50% ,False
9027.90.60,1995,8.7,0.0,50.0,0.0, 8.7% , 50% ,False
9027.90.60,1996,7.400000000000001,0.0,50.0,0.0, 7.4% , 50% ,False
9027.90.80,1989,6.2,0.0,40.0,0.0,6.2% ,40% ,False
9027.90.80,1991,6.2,0.0,40.0,0.0,6.2% ,40% ,False
9027.90.80,1992,6.2,0.0,40.0,0.0,6.2% ,40% ,False
9027.90.80,1993,6.2,0.0,40.0,0.0,6.2% ,40% ,False
9027.90.80,1994,6.2,0.0,40.0,0.0,6.2% ,40% ,False
9027.90.80,1995,5.4,0.0,40.0,0.0,5.4% ,40% ,False
9027.90.80,1996,4.6,0.0,40.0,0.0,4.6% ,40% ,False
9028.10.00,1989,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.10.00,1991,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.10.00,1992,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.10.00,1993,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.10.00,1994,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.10.00,1995,6.1,0.392,65.0,4.5,39.2¢ each + 6.1% ,$4.50 each + 65% ,False
9028.10.00,1996,5.2,0.33399999999999996,65.0,4.5,33.4¢ each + 5.2% ,$4.50 each + 65% ,False
9028.20.00,1989,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.20.00,1991,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.20.00,1992,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.20.00,1993,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.20.00,1994,7.000000000000001,0.45,65.0,4.5,45¢ each + 7% ,$4.50 each + 65% ,False
9028.20.00,1995,0.0,0.392,0.0,4.5,39.2¢ each + 13.5¢ each + ,$4.50 each  ,False
9028.20.00,1996,0.0,0.33399999999999996,0.0,4.5,33.4¢ each + 9¢ each + ,$4.50 each  ,False
9028.30.00,1989,4.4,0.45,65.0,4.5,45¢ each + 4.4% ,$4.50 each + 65% ,False
9028.30.00,1991,4.4,0.45,65.0,4.5,45¢ each + 4.4% ,$4.50 each + 65% ,False
9028.30.00,1992,4.4,0.45,65.0,4.5,45¢ each + 4.4% ,$4.50 each + 65% ,False
9028.30.00,1993,4.4,0.45,65.0,4.5,45¢ each + 4.4% ,$4.50 each + 65% ,False
9028.30.00,1994,4.4,0.45,65.0,4.5,45¢ each + 4.4% ,$4.50 each + 65% ,False
9028.30.00,1995,3.8,0.392,65.0,4.5,39.2¢ each + 3.8% ,$4.50 each + 65% ,False
9028.30.00,1996,3.2,0.33399999999999996,65.0,4.5,33.4¢ each + 3.2% ,$4.50 each + 65% ,False
9028.90.00,1989,9.0,0.0,65.0,0.0,9%           ,65%           ,False
9028.90.00,1991,9.0,0.0,65.0,0.0,9%           ,65%           ,False
9028.90.00,1992,9.0,0.0,65.0,0.0,9%           ,65%           ,False
9028.90.00,1993,9.0,0.0,65.0,0.0,9%           ,65%           ,False
9028.90.00,1994,9.0,0.0,65.0,0.0,9%           ,65%           ,False
9028.90.00,1995,7.8,0.0,65.0,0.0,7.8%           ,65%           ,False
9028.90.00,1996,6.7,0.0,65.0,0.0,6.7%           ,65%           ,False
9029.10.40,1989,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.10.40,1991,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.10.40,1992,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.10.40,1993,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.10.40,1994,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.10.40,1995,13.100000000000001,0.0,85.0,0.0,13.1%  ,85%  ,False
9029.10.40,1996,11.1,0.0,85.0,0.0,11.1%  ,85%  ,False
9029.10.80,1989,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1991,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1992,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1993,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1994,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1995,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.10.80,1996,0.0,0.0,35.0,0.0,Free ,35% ,False
9029.20.20,1989,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.20.20,1991,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.20.20,1992,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.20.20,1993,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.20.20,1994,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.20.20,1995,14.800000000000002,0.0,110.00000000000001,0.0,14.8%  ,110%  ,False
9029.20.20,1996,12.6,0.0,110.00000000000001,0.0,12.6%  ,110%  ,False
9029.20.40,1989,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1991,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1992,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1993,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1994,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1995,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.40,1996,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.20.60,1989,7.000000000000001,0.45,65.0,4.5,45¢ each + 7%  ,$4.50 each + 65%  ,False
9029.20.60,1991,7.000000000000001,0.45,65.0,4.5,45¢ each + 7%  ,$4.50 each + 65%  ,False
9029.20.60,1992,7.000000000000001,0.45,65.0,4.5,45¢ each + 7%  ,$4.50 each + 65%  ,False
9029.20.60,1993,7.000000000000001,0.45,65.0,4.5,45¢ each + 7%  ,$4.50 each + 65%  ,False
9029.20.60,1994,7.000000000000001,0.45,65.0,4.5,45¢ each + 7%  ,$4.50 each + 65%  ,False
9029.20.60,1995,6.1,0.392,65.0,4.5,39.2¢ each + 6.1%  ,$4.50 each + 65%  ,False
9029.20.60,1996,5.2,0.33399999999999996,65.0,4.5,33.4¢ each + 5.2%  ,$4.50 each + 65%  ,False
9029.90.20,1989,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.90.20,1991,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.90.20,1992,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.90.20,1993,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.90.20,1994,15.0,0.0,85.0,0.0,15% ,85% ,False
9029.90.20,1995,13.100000000000001,0.0,85.0,0.0,13.1%  ,85%  ,False
9029.90.20,1996,11.1,0.0,85.0,0.0,11.1%  ,85%  ,False
9029.90.40,1989,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.90.40,1991,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.90.40,1992,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.90.40,1993,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.90.40,1994,17.0,0.0,110.00000000000001,0.0,17% ,110% ,False
9029.90.40,1995,14.800000000000002,0.0,110.00000000000001,0.0,14.8%  ,110%  ,False
9029.90.40,1996,12.6,0.0,110.00000000000001,0.0,12.6%  ,110%  ,False
9029.90.60,1989,9.0,0.0,65.0,0.0,9% ,65% ,False
9029.90.60,1991,9.0,0.0,65.0,0.0,9% ,65% ,False
9029.90.60,1992,9.0,0.0,65.0,0.0,9% ,65% ,False
9029.90.60,1993,9.0,0.0,65.0,0.0,9% ,65% ,False
9029.90.60,1994,9.0,0.0,65.0,0.0,9% ,65% ,False
9029.90.60,1995,7.8,0.0,65.0,0.0,7.8% ,65% ,False
9029.90.60,1996,6.7,0.0,65.0,0.0,6.7% ,65% ,False
9029.90.80,1989,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1991,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1992,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1993,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1994,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1995,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9029.90.80,1996,0.0,0.0,35.0,0.0,Free  ,35%  ,False
9030.10.00,1989,4.7,0.0,40.0,0.0, 4.7% , 40% ,False
9030.10.00,1991,4.7,0.0,40.0,0.0, 4.7% , 40% ,False
9030.10.00,1992,4.7,0.0,40.0,0.0, 4.7% , 40% ,False
9030.10.00,1993,4.7,0.0,40.0,0.0, 4.7% , 40% ,False
9030.10.00,1994,4.7,0.0,40.0,0.0, 4.7% , 40% ,False
9030.10.00,1995,4.1,0.0,40.0,0.0, 4.1%  , 40%  ,False
9030.10.00,1996,3.5000000000000004,0.0,40.0,0.0, 3.5%  , 40%  ,False
9030.20.00,1989,4.9,0.0,40.0,0.0, 4.9%     , 40%     ,False
9030.20.00,1991,4.9,0.0,40.0,0.0, 4.9%     , 40%     ,False
9030.20.00,1992,4.9,0.0,40.0,0.0, 4.9%     , 40%     ,False
9030.20.00,1993,4.9,0.0,40.0,0.0, 4.9%     , 40%     ,False
9030.20.00,1994,4.9,0.0,40.0,0.0, 4.9%     , 40%     ,False
9030.20.00,1995,4.3,0.0,40.0,0.0, 4.3%      , 40%      ,False
9030.20.00,1996,3.6000000000000005,0.0,40.0,0.0, 3.6%      , 40%      ,False
9030.31.00,1989,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9030.31.00,1991,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9030.31.00,1992,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9030.31.00,1993,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9030.31.00,1994,4.9,0.0,40.0,0.0,4.9% ,40% ,False
9030.31.00,1995,4.3,0.0,40.0,0.0,4.3% ,40% ,False
9030.31.00,1996,3.6000000000000005,0.0,40.0,0.0,3.6% ,40% ,False
9030.39.00,1989,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9030.39.00,1991,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9030.39.00,1992,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9030.39.00,1993,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9030.39.00,1994,4.9,0.0,40.0,0.0,4.9%    ,40%    ,False
9030.39.00,1995,4.3,0.0,40.0,0.0,4.3%    ,40%    ,False
9030.39.00,1996,3.6000000000000005,0.0,40.0,0.0,3.6%    ,40%    ,False
9030.40.00,1989,4.9,0.0,40.0,0.0,    4.9%  ,    40%  ,False
9030.40.00,1991,4.9,0.0,40.0,0.0,    4.9%  ,    40%  ,False
9030.40.00,1992,4.9,0.0,40.0,0.0,    4.9%  ,    40%  ,False
9030.40.00,1993,4.9,0.0,40.0,0.0,    4.9%  ,    40%  ,False
